Id,SalePrice
1461,120266.78449563292
1462,160953.54326923296
1463,184760.03718754588
1464,196189.61032530072
1465,195359.56703698763
1466,170019.3789911812
1467,173766.86423630628
1468,162198.56011970015
1469,188450.0743803993
1470,123511.53264361166
1471,195605.87204789658
1472,94825.39018989004
1473,95635.82150327454
1474,147355.75310322706
1475,114480.98143401688
1476,370433.18555794214
1477,255142.6407060722
1478,287807.87377231766
1479,283765.3514115176
1480,500264.05089115945
1481,330715.25820886804
1482,211198.72010043377
1483,178358.77576699824
1484,166378.17020487844
1485,185606.82056725252
1486,197114.80080894072
1487,338537.64173206483
1488,229875.96145538267
1489,199535.51798048228
1490,233343.19706084544
1491,195304.6176897565
1492,88816.04022927614
1493,183795.63952571212
1494,294082.29176928475
1495,290481.2503039784
1496,234854.75349532673
1497,178931.1590718324
1498,166081.62496757877
1499,160757.2014479899
1500,157628.84273203166
1501,175729.16848492523
1502,147074.57278781262
1503,282116.808506022
1504,242971.9483288715
1505,225057.87965058244
1506,188569.6646003794
1507,249526.20974168042
1508,200122.81819646183
1509,163914.13422633277
1510,145465.70299456816
1511,148025.92279231944
1512,173984.561242538
1513,137197.73895794904
1514,159257.32783194323
1515,196625.0761370638
1516,153447.132697449
1517,162360.05410845752
1518,129487.53990718487
1519,220821.7497678207
1520,132696.61290892534
1521,135704.13436912402
1522,173896.05421211428
1523,111147.14246269627
1524,122496.08897632174
1525,122688.35895045054
1526,114753.5676148444
1527,99633.8545781299
1528,136498.91448470668
1529,150683.39753093733
1530,176215.2904281071
1531,103782.21830321346
1532,90894.80218281165
1533,148536.6922529834
1534,123758.09110801213
1535,159117.84556582826
1536,109091.95298314652
1537,72859.16086188448
1538,148457.6854943281
1539,191300.05890558442
1540,92580.53738913314
1541,144138.4831093156
1542,140785.86319247232
1543,200453.69014651168
1544,81805.3182785649
1545,111956.5233576245
1546,133496.35174071355
1547,135396.87429208154
1548,137441.73859065442
1549,120321.34372871651
1550,137754.236889872
1551,109526.25461796802
1552,134808.88293605726
1553,152104.9629281324
1554,110352.23206522506
1555,166756.21944508556
1556,84423.08776067976
1557,101872.28876015941
1558,93330.54650595726
1559,96875.8664919705
1560,136017.7487739621
1561,132921.81764138237
1562,130163.07814640907
1563,121335.94602547059
1564,160949.8499565128
1565,151510.03474688783
1566,241893.76373353225
1567,72812.11125269008
1568,236940.38477428802
1569,128823.60847322638
1570,138797.89908838648
1571,121107.7165974708
1572,145144.97276962938
1573,244726.5242789968
1574,119908.1645164087
1575,231145.57280106263
1576,249314.87105756602
1577,187867.25378589792
1578,136078.263901875
1579,146996.59071818276
1580,192866.1572960669
1581,150478.95097313594
1582,124639.3345050142
1583,313641.56266339513
1584,221433.8187168113
1585,140451.26561333143
1586,64701.653531967226
1587,98838.62702280158
1588,152323.25441419167
1589,99032.5459812471
1590,135279.55936557206
1591,90845.08155235932
1592,113992.38001512234
1593,119692.79871750205
1594,139535.93033514507
1595,129008.71653888212
1596,232462.28745734162
1597,190811.879040403
1598,221012.40356757387
1599,172954.13241936802
1600,167323.7975228621
1601,61009.56348387388
1602,108144.69221875825
1603,82629.48829241512
1604,272725.85751325084
1605,250241.4936638645
1606,166539.3610106587
1607,169793.65549245157
1608,218444.74616173352
1609,187159.45063620372
1610,150729.35537244653
1611,139254.27731744782
1612,172100.75577546816
1613,164668.08931879638
1614,124057.56411071758
