Id,SalePrice
1461,119773.96323419124
1462,161537.3852812656
1463,183977.6241733464
1464,195706.46653051898
1465,193949.87318389982
1466,169946.72098106108
1467,172459.71733086387
1468,162738.31625989254
1469,188382.9043486038
1470,122397.11132141725
1471,195529.9868672084
1472,94488.72061224234
1473,95009.33104911544
1474,147199.2227680717
1475,113146.20479861843
1476,368300.6113352539
1477,252764.96423363153
1478,290045.0610766342
1479,283662.5995912511
1480,498788.7074208885
1481,331235.0597704323
1482,211628.91590766507
1483,178610.41531206566
1484,166653.80844903243
1485,186218.4542668201
1486,196432.89351990106
1487,334103.8707298228
1488,230851.46322908392
1489,199774.44596498917
1490,233011.9448537989
1491,195431.14538605494
1492,89356.25810345734
1493,184324.0291145579
1494,295545.4422102923
1495,289990.3864741998
1496,235873.12246657148
1497,180531.72689554078
1498,166660.72289520496
1499,161350.81886482137
1500,156925.29347345754
1501,176085.9879424251
1502,147817.40681969558
1503,287188.00861789356
1504,242057.7795298135
1505,226218.0892052541
1506,187282.60260641706
1507,250006.41737179027
1508,200109.54238967568
1509,162767.18690844462
1510,145065.295013365
1511,147115.91088112304
1512,172263.13478368576
1513,137282.25253817876
1514,155594.4945770551
1515,195528.64727809603
1516,152968.63920302351
1517,163694.20610864655
1518,129960.466487652
1519,219843.98209595575
1520,132019.4929117782
1521,135295.9367412701
1522,171880.6626093777
1523,110678.83244526153
1524,122719.16040285604
1525,121901.43828738017
1526,114288.19151330253
1527,100883.3855737965
1528,135828.76411348025
1529,148961.810131796
1530,178955.7167453758
1531,104986.40621068008
1532,91363.52841383027
1533,148113.51814092312
1534,123642.31337545029
1535,158472.5050277656
1536,108298.7524197998
1537,71719.37830784202
1538,150490.5832353512
1539,189736.93503934616
1540,94776.36213729634
1541,144602.6704311199
1542,139413.98795951466
1543,202045.50994571432
1544,82073.57819530505
1545,111984.86377181827
1546,132301.07057054096
1547,136291.63234711677
1548,137205.0618681297
1549,118731.02108160159
1550,138294.05545628566
1551,109317.09305688228
1552,134301.14162819943
1553,152657.1964195575
1554,110545.85446815584
1555,164768.56544986536
1556,84361.23974298997
1557,104552.11209176967
1558,93571.8108256966
1559,97150.88788965487
1560,137593.22124556985
1561,128434.42687132556
1562,129546.48671900656
1563,121079.547921258
1564,161592.22855230302
1565,151134.67013357003
1566,239429.9543733332
1567,73751.01798677101
1568,237464.5608242492
1569,130545.17355011794
1570,138852.90714277982
1571,120228.29798689259
1572,144994.38176900934
1573,245685.50742917118
1574,121031.18926942309
1575,234307.366313575
1576,247183.8072132725
1577,188340.95446823657
1578,136855.08510459968
1579,146863.13849627273
1580,192555.5400721456
1581,150294.06677838697
1582,125118.15934653376
1583,311663.8452831288
1584,222495.63382522715
1585,140679.47009261223
1586,64955.57584491266
1587,98534.73075285493
1588,152287.75542347244
1589,97906.8353006265
1590,135313.79165176977
1591,91246.48810762972
1592,114560.25973827644
1593,120616.23212793467
1594,136615.32622946642
1595,129815.92194841677
1596,233826.60895918327
1597,190440.50159222863
1598,219519.25385988396
1599,171909.24955843642
1600,166538.72926611474
1601,60947.996826027986
1602,109817.2297354288
1603,81222.50448276536
1604,273279.4737839836
1605,247465.31603280554
1606,167093.6892944587
1607,170216.30955919923
1608,219442.3792871597
1609,187074.96642808823
1610,149835.94744158426
1611,139133.15325237508
1612,171231.04819837507
1613,164312.55104779167
1614,123686.83762689032
1615,91207.86803212948
1616,77158.55933710437
1617,89681.01670485092
1618,124246.49178750662
1619,140037.17506991304
1620,179367.89885821866
1621,138422.88254924916
1622,139051.45491457504
1623,271578.44684844656
1624,216238.7760361933
1625,117446.62017192005
1626,161535.73092082984
1627,189055.8522572962
1628,278991.44322719175
1629,179630.81247578663
1630,356876.2404336791
1631,215684.37840973109
1632,243538.01621974027
1633,170507.03602257662
1634,185366.41531237873
1635,175626.77054437177
1636,150255.77422226168
1637,199276.2727311014
1638,187547.51107589103
1639,180230.84914762905
1640,260662.5893010597
1641,178106.7112865244
1642,235342.73001646885
1643,218086.72199242446
1644,233721.96672252688
1645,195029.2677171059
1646,157895.78532981747
1647,155451.4284690322
1648,128587.51737180137
1649,138923.31025087505
1650,112327.95694466148
1651,121900.54046158474
1652,95252.26099895767
1653,97320.25362543277
1654,145306.59079450177
1655,139618.92411796568
1656,141598.9109727734
1657,147376.36950600994
1658,144108.09782829438
1659,117742.3631205973
1660,154886.10574552362
1661,451780.08288924315
1662,395532.0246440999
1663,387783.5236533636
1664,490116.9770646201
1665,300861.13207655016
1666,332918.5780293583
1667,376828.24003695784
1668,334788.5771059757
1669,293246.19317956915
1670,340008.4850438093
1671,261806.8161341467
1672,437875.76143210684
1673,297777.00465707935
1674,241966.6811081111
1675,196448.289373269
1676,195354.52629137732
1677,222374.59599546675
1678,482744.0023375387
1679,389537.5980602692
1680,336381.6248104093
1681,242327.55332826293
1682,310476.2031472822
1683,179602.21472539107
1684,173087.21313454126
